frame,Si1_idx,O_idx,Si2_idx,angle_deg
12820,9,57,13,139.07069984951417
12820,9,81,33,148.04525861328085
12820,9,105,28,146.31204218609204
12820,9,129,34,136.15533371187456
12820,10,82,34,139.97412074038195
12820,10,106,29,149.61995247607416
12820,10,130,33,142.0684157387028
12820,11,83,32,138.27658217231706
12820,11,107,26,137.88205870559034
12820,11,131,35,138.91532162358786
12820,12,84,20,135.35200636000806
12820,12,108,25,128.48001448396624
12820,13,91,16,122.72490345312245
12820,13,115,21,146.22888176179652
12820,14,60,27,124.04487605934901
12820,15,61,26,133.31389146255648
12820,16,62,28,136.96628549113342
12820,17,63,29,127.00089136761532
12820,18,64,35,163.42294347168604
12820,19,65,34,149.07518594916547
12820,20,66,32,147.56236873919647
12820,21,67,33,151.44415902063375
12820,23,69,31,123.1168466582266
12820,25,71,30,133.27697699496355
12830,0,96,35,132.20454791118638
12830,1,49,12,133.71180037680332
12830,1,73,30,143.7806140676115
12830,1,97,32,134.96652326254002
12830,1,121,31,144.73869517557844
12830,2,74,31,141.04950618918141
12830,2,98,33,154.16998019114206
12830,2,122,30,161.0570236727973
12830,3,99,34,130.26631140791037
12830,4,76,27,139.823147871098
12830,4,124,28,138.6295584844273
12830,5,77,29,148.50862944770364
12830,5,125,26,139.29789299839956
12830,6,78,26,151.24056945130718
12830,6,102,30,138.30259019997237
12830,6,126,29,137.96872815420303
12830,7,79,28,140.14108502461582
12830,7,103,31,158.2856173695383
12830,7,127,27,158.4632185712535
12830,8,80,35,148.0362904996579
12830,8,104,27,145.52521914162259
12830,8,128,32,129.37889773817676
12830,9,57,13,134.95204858553086
12830,9,81,33,131.05196333847894
12830,9,105,28,135.64979353484287
12830,9,129,34,148.8941437882641
12830,10,82,34,134.41569707194006
12830,10,106,29,148.47406811482222
12830,10,130,33,156.9007934119873
12830,11,83,32,148.03178193533168
12830,11,107,26,150.71712077677824
12830,11,131,35,131.6151500408372
12830,12,84,20,129.8853274732542
12830,12,108,25,134.76686305414216
12830,13,91,16,137.81534909046235
12830,13,115,21,132.69051429691575
12830,14,60,27,125.66241234809824
12830,15,61,26,122.10601127962487
12830,16,62,28,139.35997374686076
12830,17,63,29,133.5790422831492
12830,18,64,35,151.11739599356585
12830,19,65,34,148.97139793941565
12830,20,66,32,155.84593314629785
12830,21,67,33,146.32824816820354
12830,23,69,31,126.8793953536448
12830,25,71,30,135.39825189406943
12840,0,96,35,142.36423717324027
12840,1,49,12,130.8005436901052
12840,1,73,30,152.4468428866963
12840,1,97,32,138.42562288570366
12840,1,121,31,140.68979737020723
12840,2,74,31,152.58777354212785
12840,2,98,33,133.7542813441212
12840,2,122,30,141.966761677265
12840,3,99,34,142.1925948101166
12840,4,76,27,166.2521482551402
12840,4,124,28,134.37894930927663
12840,5,77,29,152.77774358421996
12840,5,125,26,135.71725147716396
12840,6,78,26,156.52865457400242
12840,6,102,30,152.70436596377692
12840,6,126,29,144.23030420125968
12840,7,79,28,153.62539426951
12840,7,103,31,154.03473350637276
12840,7,127,27,140.63327090824066
12840,8,80,35,145.75921445080422
12840,8,104,27,136.718893528453
12840,8,128,32,140.292601333974
12840,9,57,13,143.3625443796074
12840,9,81,33,142.43306793520284
12840,9,105,28,143.4973527799155
12840,9,129,34,136.61636201721723
12840,10,82,34,144.31757814960315
12840,10,106,29,146.1269602200421
12840,10,130,33,144.69140958090972
12840,11,83,32,136.4788777767799
12840,11,107,26,143.81415815755068
12840,11,131,35,149.9788741823968
12840,12,84,20,124.39873985738113
12840,12,108,25,140.14153044719706
12840,13,91,16,142.13018157696527
12840,13,115,21,146.90691233757315
12840,14,60,27,146.8571322516227
12840,15,61,26,127.2790330241862
12840,16,62,28,133.73360617658244
12840,17,63,29,131.13785821565222
12840,18,64,35,149.70478124714725
12840,19,65,34,139.64052890146817
12840,20,66,32,141.83326956839065
12840,21,67,33,163.52824708980347
12840,23,69,31,129.55463940684822
12840,25,71,30,128.69847508834465
12850,0,96,35,135.95546600838668
12850,1,49,12,135.23869157338157
12850,1,73,30,162.49433054407555
12850,1,97,32,141.3589516348881
12850,1,121,31,140.6890958449446
12850,2,74,31,159.4385377507505
12850,2,98,33,156.08251699584886
12850,2,122,30,145.95062965925584
12850,3,99,34,135.93294719542413
12850,4,76,27,150.8590312141311
12850,4,124,28,139.29779683989597
12850,5,77,29,159.03709310066526
12850,5,125,26,132.6116537473452
12850,6,78,26,167.62614373216803
12850,6,102,30,140.7863389472647
12850,6,126,29,138.99383339755855
12850,7,79,28,150.57374592110236
12850,7,103,31,146.81739191220493
12850,7,127,27,142.47634856612132
12850,8,80,35,131.03657710289767
12850,8,104,27,133.07408293193544
12850,8,128,32,141.37122115080481
12850,9,57,13,135.45086896813424
12850,9,81,33,141.73928089191685
12850,9,105,28,135.05989691491484
12850,9,129,34,141.7956020189816
12850,10,82,34,143.1423273771349
12850,10,106,29,154.43362015950328
12850,10,130,33,155.50330402778988
12850,11,83,32,126.11048980222125
12850,11,107,26,140.14968570884272
12850,11,131,35,149.1333356704947
12850,12,84,20,128.61704207184684
12850,12,108,25,137.37235710222745
12850,13,91,16,135.95223347769073
12850,13,115,21,150.24732063092554
12850,14,60,27,143.45373710866056
12850,15,61,26,133.88062224838305
12850,16,62,28,130.4913294562424
12850,17,63,29,135.7905111312948
12850,18,64,35,158.72779847511825
12850,19,65,34,132.98291213208034
12850,20,66,32,133.0955690334527
12850,21,67,33,144.26121368333403
12850,23,69,31,128.42787348251537
12850,25,71,30,126.17810260938768
12860,0,96,35,133.230690424961
12860,1,49,12,145.07255715736923
12860,1,73,30,137.18420952662154
12860,1,97,32,139.09859675661522
12860,1,121,31,131.6515117772257
12860,2,74,31,146.01629878987674
12860,2,98,33,154.47759348257128
12860,2,122,30,143.8981388027963
12860,3,99,34,137.29403120043443
12860,4,76,27,144.2038838815044
12860,4,124,28,143.02409069330145
12860,5,77,29,162.35377859580595
12860,5,125,26,133.70568439496006
12860,6,78,26,149.19183831433816
12860,6,102,30,165.22897422799744
12860,6,126,29,149.16006754442336
12860,7,79,28,138.11131919991035
12860,7,103,31,142.47169712980056
12860,7,127,27,138.38490142991077
12860,8,80,35,144.01133421888719
12860,8,104,27,132.33623584793364
12860,8,128,32,134.62982433687486
12860,9,57,13,133.4989002848924
12860,9,81,33,147.65471009725272
12860,9,105,28,132.4990569394239
12860,9,129,34,145.23598788660627
12860,10,82,34,135.01506936220648
12860,10,106,29,145.77878050923414
12860,10,130,33,153.007608147021
12860,11,83,32,141.8511417610031
12860,11,107,26,141.78036964171508
12860,11,131,35,143.5555565997926
12860,12,84,20,129.7413604283063
12860,12,108,25,130.51720747087973
12860,13,91,16,144.86884673138286
12860,13,115,21,144.9713729357447
12860,14,60,27,128.81275456157817
12860,15,61,26,130.98101567770712
12860,16,62,28,142.00724180353873
12860,17,63,29,131.60739899468632
12860,18,64,35,160.18658821823882
12860,19,65,34,136.33181055329962
12860,20,66,32,137.88579156885856
12860,21,67,33,128.06433646028074
12860,23,69,31,138.09120237818854
12860,25,71,30,138.93887554959304
12870,0,96,35,132.22638579433442
12870,1,49,12,134.58594474097526
12870,1,73,30,136.02259419343488
12870,1,97,32,145.59196806806133
12870,1,121,31,139.75481821883537
12870,2,74,31,146.04220057039046
12870,2,98,33,146.16900503018027
12870,2,122,30,157.26476954609635
12870,3,99,34,133.97927439316348
12870,4,76,27,148.69105755574176
12870,4,124,28,138.16722864827193
12870,5,77,29,155.069819741436
12870,5,125,26,145.82627596183704
12870,6,78,26,155.77331370077272
12870,6,102,30,162.69728293850415
12870,6,126,29,157.56853142466647
12870,7,79,28,138.99069380007847
12870,7,103,31,142.7179822723512
12870,7,127,27,152.65237069956297
12870,8,80,35,153.14410833934002
12870,8,104,27,130.26061650336152
12870,8,128,32,143.69478931760506
12870,9,57,13,139.13513263230163
12870,9,81,33,144.04468521121316
12870,9,105,28,133.25613871987753
12870,9,129,34,142.08991894620428
12870,10,82,34,148.4598089455132
12870,10,106,29,140.67678387951608
12870,10,130,33,140.49873422161207
12870,11,83,32,141.19072241975118
12870,11,107,26,152.74261531354205
12870,11,131,35,140.13187705578432
12870,12,84,20,143.51174964031077
12870,12,108,25,128.87917349197323
12870,13,91,16,130.99529518834532
12870,13,115,21,145.31494479437313
12870,14,60,27,138.68097778944295
12870,15,61,26,126.16121934341436
12870,16,62,28,139.83069748922694
12870,17,63,29,124.6992689745342
12870,18,64,35,143.39413062281128
12870,19,65,34,129.3262319954907
12870,20,66,32,137.8707346015441
12870,21,67,33,141.77441774660062
12870,23,69,31,132.41688347934132
12870,25,71,30,135.59858796299358
12880,0,96,35,139.01529591727447
12880,1,49,12,130.50505328604427
12880,1,73,30,152.92537850857886
12880,1,97,32,146.13193007341522
12880,1,121,31,147.98397225869698
12880,2,74,31,154.90900136514625
12880,2,98,33,153.97607775110976
12880,2,122,30,159.20847044513891
12880,3,99,34,128.71961723225252
12880,4,76,27,157.7485104563991
12880,4,124,28,132.671165036854
12880,5,77,29,147.47732053650336
12880,5,125,26,140.23665599102966
12880,6,78,26,150.09536586229558
12880,6,102,30,156.56705460688605
12880,6,126,29,154.29585157962697
12880,7,79,28,150.01632089901486
12880,7,103,31,146.31425124666046
12880,7,127,27,147.7141623189692
12880,8,80,35,142.58401987379492
12880,8,104,27,144.32847919660156
12880,8,128,32,128.7821432669223
12880,9,57,13,137.42833909344324
12880,9,81,33,131.35589121737874
12880,9,105,28,140.17621952767976
12880,9,129,34,140.39151730163795
12880,10,82,34,138.96049217526954
12880,10,106,29,147.90881828517053
12880,10,130,33,150.18923183658018
12880,11,83,32,135.1935281735872
12880,11,107,26,138.95018702492305
12880,11,131,35,130.70130347492665
12880,12,84,20,154.2278638444408
12880,12,108,25,157.58834236970898
12880,13,91,16,126.87930314963147
12880,13,115,21,133.75186621402193
12880,14,60,27,135.25820440768564
12880,15,61,26,125.77001623342466
12880,16,62,28,139.7677054014696
12880,17,63,29,128.77912813914187
12880,18,64,35,154.64937226302698
12880,19,65,34,141.20546679547544
12880,20,66,32,150.65630821495537
12880,21,67,33,141.34572216246292
12880,23,69,31,130.22345855600906
12880,25,71,30,130.811927604442
12890,0,96,35,129.3420013157603
12890,1,49,12,130.18072466149678
12890,1,73,30,162.8633628492617
12890,1,97,32,145.48060439972969
12890,1,121,31,142.70445492506755
12890,2,74,31,148.80864879380778
12890,2,98,33,147.68466155085483
12890,2,122,30,129.67706446647668
12890,3,99,34,138.38285671399336
12890,4,76,27,177.82983822229048
12890,4,124,28,128.2747298876419
12890,5,77,29,141.60439655219318
12890,5,125,26,135.87485361869926
12890,6,78,26,155.72496206015396
12890,6,102,30,155.04978157407214
12890,6,126,29,145.29736347951174
12890,7,79,28,158.03722658465676
12890,7,103,31,145.7591909718575
12890,7,127,27,131.40047911668174
12890,8,80,35,146.20170255297856
12890,8,104,27,133.83605572657106
12890,8,128,32,139.2870718131969
12890,9,57,13,130.1906170524711
12890,9,81,33,141.82678550482817
12890,9,105,28,149.10678926072504
12890,9,129,34,149.54618741090061
12890,10,82,34,131.85035001735795
12890,10,106,29,146.87590820112518
12890,10,130,33,155.469610396618
12890,11,83,32,149.78388842129382
12890,11,107,26,150.2668177317175
12890,11,131,35,137.11942252927165
12890,12,84,20,137.5764919258286
12890,12,108,25,139.673349110865
12890,13,91,16,132.73177197810742
12890,13,115,21,147.82034009754133
12890,14,60,27,140.50256677938646
12890,15,61,26,125.39827619902816
12890,16,62,28,141.18009142014327
12890,17,63,29,130.09802479893096
12890,18,64,35,149.0276182916516
12890,19,65,34,136.85798651029262
12890,20,66,32,128.96042273880335
12890,21,67,33,139.09190888999373
12890,23,69,31,133.72543413185338
12890,25,71,30,137.0673868716427
12900,0,96,35,126.92740201444865
12900,1,49,12,142.63174132199484
12900,1,73,30,164.9983186891685
12900,1,97,32,137.10583770583602
12900,1,121,31,126.52863226130779
12900,2,74,31,151.81822708726762
12900,2,98,33,140.75378493862283
12900,2,122,30,140.36255247223775
12900,3,99,34,136.11236244609012
12900,4,76,27,146.64838082523522
12900,4,124,28,144.20183264241973
12900,5,77,29,141.83581576235574
12900,5,125,26,142.3590974996663
12900,6,78,26,133.98610393741964
12900,6,102,30,147.10340543627936
12900,6,126,29,159.0828017540922
12900,7,79,28,148.3306393471607
12900,7,103,31,135.59477032731576
12900,7,127,27,139.64943942743514
12900,8,80,35,132.94770097230563
12900,8,104,27,137.9375967787586
12900,8,128,32,149.8033194147834
12900,9,57,13,137.1036356232016
12900,9,81,33,153.49315672515317
12900,9,105,28,148.0609665711767
12900,9,129,34,137.7957320332033
12900,10,82,34,137.49111127537904
12900,10,106,29,139.06187235174016
12900,10,130,33,141.59522154705124
12900,11,83,32,128.89802201669005
12900,11,107,26,133.81209944539725
12900,11,131,35,144.52129080150937
12900,12,84,20,130.67843434781753
12900,12,108,25,133.42278681043746
12900,13,91,16,134.31861253102792
12900,13,115,21,144.29329398482156
12900,14,60,27,139.77055777166288
12900,15,61,26,124.20094813164376
12900,16,62,28,127.709620307084
12900,17,63,29,123.04062459178613
12900,18,64,35,147.8753569461224
12900,19,65,34,139.92176197179103
12900,20,66,32,143.2429620487871
12900,21,67,33,137.79945920414877
12900,23,69,31,137.3032002366573
12900,25,71,30,137.68042758168394
12910,0,96,35,127.38063083640175
12910,1,49,12,142.94235568581283
12910,1,73,30,144.75328649667046
12910,1,97,32,141.46892440190175
12910,1,121,31,132.6931298929762
12910,2,74,31,150.65295542865246
12910,2,98,33,147.01337289753891
12910,2,122,30,147.23215729566368
12910,3,99,34,132.20196043298762
12910,4,76,27,150.16146263202938
12910,4,124,28,141.0306560065764
12910,5,77,29,143.03003692708333
12910,5,125,26,142.49952912396472
12910,6,78,26,143.94099916387427
12910,6,102,30,157.42252422905756
12910,6,126,29,161.38878479794002
12910,7,79,28,146.61214122428635
12910,7,103,31,140.41045824808677
12910,7,127,27,146.75083744564637
12910,8,80,35,139.63365030372225
12910,8,104,27,139.1196594115853
12910,8,128,32,141.67436345823683
12910,9,57,13,143.2866052107979
12910,9,81,33,137.00343239232765
12910,9,105,28,132.62051567972208
12910,9,129,34,139.11059241502707
12910,10,82,34,146.2725651873053
12910,10,106,29,152.02198095267335
12910,10,130,33,161.9185848688827
12910,11,83,32,132.91959027539795
12910,11,107,26,142.136015014762
12910,11,131,35,138.27188537304005
12910,12,84,20,149.53547186523147
12910,12,108,25,140.92186114027228
12910,13,91,16,135.83120789060476
12910,13,115,21,143.77744420408357
12910,14,60,27,131.41409568271402
12910,15,61,26,127.20784754447563
12910,16,62,28,134.7198715805366
12910,17,63,29,126.62920527879653
12910,18,64,35,160.3505459555575
12910,19,65,34,129.17344583029728
12910,20,66,32,131.09489594549964
12910,21,67,33,146.6354114193474
12910,23,69,31,133.54898962004262
12910,25,71,30,135.52730813078878
12920,0,96,35,132.7004973969838
12920,1,49,12,142.80285500285171
12920,1,73,30,143.0502609964219
12920,1,97,32,134.2244256937835
12920,1,121,31,130.384672071367
12920,2,74,31,150.90208537995827
12920,2,98,33,144.1380262822335
12920,2,122,30,141.73336799819378
12920,3,99,34,136.35764335505522
12920,4,76,27,163.9063691175985
12920,4,124,28,143.3330077259097
12920,5,77,29,168.38866584307743
12920,5,125,26,132.962820350126
12920,6,78,26,170.06502954791907
12920,6,102,30,172.41652611236148
12920,6,126,29,144.69856751636345
12920,7,79,28,148.87294850826154
12920,7,103,31,148.33467312702143
12920,7,127,27,136.911915542544
12920,8,80,35,140.05012371721992
12920,8,104,27,142.06694844070284
12920,8,128,32,140.87905372958426
12920,9,57,13,134.33513257689677
12920,9,81,33,155.08234043104818
12920,9,105,28,141.9018495775258
12920,9,129,34,139.6967356699063
12920,10,82,34,133.51533612013472
12920,10,106,29,146.5703061237603
12920,10,130,33,136.62177379380032
12920,11,83,32,131.78478629228647
12920,11,107,26,150.09285508340184
12920,11,131,35,139.36722327903482
12920,12,84,20,138.88453959553564
12920,12,108,25,129.07668553006437
12920,13,91,16,132.03947614295697
12920,13,115,21,148.96845448515026
12920,14,60,27,138.13717900122518
12920,15,61,26,124.82485098518637
12920,16,62,28,135.88775304112283
12920,17,63,29,122.9810821479728
12920,18,64,35,152.4038794643836
12920,19,65,34,144.13394776860704
12920,20,66,32,155.65648142143525
